Borewell_Depth_ft,Water_Table_Depth_ft,Pump_Age_years,Daily_Usage_hours,Soil_Type,Region_Type,Annual_Rainfall_mm,Maintenance_Frequency_per_year,Motor_Temperature_C,Vibration_Level_mms,Voltage_Fluctuation_pct,Water_Yield_LPH,Casing_Pipe_Age_years,Failure_Risk_Score,Failure_Risk_Category,Failure_Within_6Months
380.48734607813066,282.7157023212243,8.781860237038472,9.683376529315387,Rocky,Plains,848.7186023459608,3,71.04741301118493,0.1,15.414479144362156,983.5951192658147,0.9277754113776578,0.3933166109473899,Medium,0
380.1405369644615,111.3324335372456,1.0989431741369775,8.003124240619895,Sandy,Plateau,1116.5129916635992,2,50.509435894191014,3.244452855889033,11.981463082213718,1130.4060780269135,2.2721606269260475,0.2867019668112938,Low,0
486.2943407349051,161.80082490195818,1.315218709662041,3.4425552669551642,Rocky,Plains,324.72805022301736,1,32.85834814404292,4.71181565259463,13.82012756063427,871.8766212248283,3.6032402768961185,0.6003111620712422,Medium,1
163.00796330133034,303.84160114568886,0.21833427594838264,6.025774194754078,Clayey,Plains,891.5832612150608,1,54.07830473827689,0.1,14.249954803513347,870.8605074609063,1.289193272259656,0.34980649214861775,Low,0
191.26232512304506,270.51191897625324,6.3503502491320445,8.98345878598404,Loamy,Semi-Arid,998.4001384420462,0,47.93292514459704,1.8009780711328565,14.517525706232465,1918.850653678431,8.454307699497898,0.49792415345675994,Medium,0
365.6568706138541,210.50510684371042,2.1586513677790276,8.530756667215055,Rocky,Plateau,553.6468586947993,1,56.03099716453677,0.942950160480201,3.094775135255171,1241.1073923567174,1.2890018896406608,0.1582843987204712,Low,0
298.0753319498364,222.29994525856247,1.040872668270445,7.786049723075427,Clayey,Plains,1397.7496340418309,0,39.760981534015585,0.11461223010160093,7.743230497274615,981.320502081825,0.7952012863665423,0.1416036091560753,Low,0
497.1370998892911,363.5401596591147,1.0547700283714252,9.800268863427593,Sandy,Hilly,764.9996208365571,3,56.52171439884714,1.1898747084361414,4.793037143525453,369.8705952968138,30.0,0.783026109470741,High,1
313.79638867181836,217.87689125569423,9.266733685285292,5.9148490365482065,Laterite,Plains,864.5591090402211,3,51.101125041888956,2.272400279440842,7.4411840686873205,943.9163876311478,3.562109032748044,0.4674290388440631,Medium,0
238.15444479970628,269.4290507165112,7.181060839713768,7.536009325657216,Laterite,Hilly,843.5556747907074,0,81.85505718460715,5.529643745338511,9.082892787779233,714.5363498103599,1.1180281958239826,0.8325940920287948,High,1
669.8473153382331,540.3923905696652,3.22554021276254,0.5,Loamy,Hilly,280.2289520931304,0,60.08557129296247,2.131758241131921,8.539503359218742,989.5284823978727,13.497505580996759,0.45907789473964367,Medium,0
416.13355492701965,109.15808357392925,3.8296052431206093,5.651049418471558,Sandy,Plains,1253.0632250894155,2,60.73900346147456,4.274854382172513,5.072851954495346,1959.6507617244788,1.5767007857278532,0.2868632578382529,Low,0
460.12923070318857,57.77887221104098,2.5722928531808607,9.291708725726933,Clayey,Plains,565.568431053267,1,55.26261664570247,0.28516569619190585,1.6877267106993479,1916.2061529412495,15.588179737273181,0.45752096270569437,Medium,0
236.28777206798148,374.0307597758328,1.988128392587144,5.828816598648572,Clayey,Semi-Arid,817.2178196079923,2,72.97027389651403,0.5200409652858852,0.39796978883044964,1069.5744038037747,0.7599193201993215,0.45530535652083987,Medium,0
368.3425913212226,198.5628326447076,9.882920747959911,5.601317824848664,Laterite,Hilly,1109.1813504472984,0,63.82350960581737,7.736009599771299,17.159377427609652,856.2550779644816,11.063928735863517,0.6344600140557349,Medium,1
466.6383884564799,241.81149667088556,0.5369274819860174,3.8756411446755443,Laterite,Semi-Arid,1411.316199150587,1,76.15734584678961,4.8046233256101,14.211549804899775,1488.9447093527774,1.2220098996205022,0.47036412470634437,Medium,0
277.3509633866546,186.2612346242663,2.1682112239704643,10.010097678187437,Loamy,Plateau,522.0237013361062,3,70.65155375288322,0.5899875515279811,9.720213082539688,1759.3158213389142,16.716490331498573,0.24615500855554404,Low,0
506.3547027518508,248.8239831078985,1.6898056966236803,8.645389820621713,Sandy,Plains,743.7307450419505,3,53.377611552483756,2.134330358184824,0.0,1064.1578154733731,5.123328165498957,0.22977940475886915,Low,0
359.9041965121793,471.8245734515609,2.7578217756617747,9.476243793469255,Laterite,Semi-Arid,1383.8465205025036,2,66.75482267225453,0.9909003990787645,3.9033051012029407,2210.4011944763206,1.2636869311911365,0.611725416716817,Medium,1
406.2459375310085,376.25541503417435,2.4472412393484184,1.8213581141263315,Clayey,Plateau,1062.2998577464064,0,67.76942970440783,1.3909223665789487,10.5089022939018,929.7764826589322,11.179019372159752,0.6922130581072673,High,1
359.74400816559046,383.46682142643726,2.9266334852721307,6.518649870203098,Loamy,Semi-Arid,1134.909975668063,0,69.33673792353133,4.339291230180758,12.238236211272387,1021.2811642284466,2.971446104157433,0.4467696361787614,Medium,0
727.8417276763407,110.05275330488254,0.6029147265822158,6.159666976749982,Rocky,Coastal,532.1038924783413,1,62.81687634752027,2.9275799738856114,6.450690452617368,1121.2648589700088,7.9188484071343375,0.20334185741331315,Low,0
447.9754162893099,141.8615516136557,2.8791270225667684,6.158284880204342,Rocky,Semi-Arid,767.2766645257046,4,41.87784027023632,0.5992572996917196,10.782611013837563,1031.3967467812456,6.187528644036883,0.5668093905119073,Medium,1
291.34336065661495,20.0,1.1104982838202844,5.151917368846132,Rocky,Plains,841.2575986668493,3,57.649526954978526,0.8355319207370981,7.532934929032179,625.115727321591,7.516762784997438,0.26977690034574603,Low,0
573.3817368154783,182.87430147006953,0.8149882856849223,5.961687184659954,Sandy,Coastal,599.7368349299591,3,59.3333027373755,0.7525816958088333,13.681037175415025,1586.4491732238014,2.52695983424767,0.49325683575505014,Medium,0
266.8734525043467,394.804382366279,0.2681258371971814,9.548934348119955,Rocky,Semi-Arid,313.9006310141325,1,58.85193325565784,3.3377187988151276,7.8162971964494945,1056.8713051307022,16.76414780346103,0.43126665068094705,Medium,0
481.3295392507133,342.0335818898045,5.752920858246943,1.2614459399565119,Loamy,Plateau,721.3255044327415,1,71.76863301866169,1.481739474760623,7.646611891110485,2276.752871367342,4.923335848644181,0.3601952723365948,Medium,0
156.04948141803368,253.41840844574514,2.2305644016551476,12.33188430409136,Sandy,Coastal,1374.0008698545505,1,50.28095054573999,6.622713597742437,5.506063386619896,1586.333121210809,0.48440164269328545,0.3773401699837654,Medium,0
250.77209266523542,277.32396595383364,3.9408881707928516,8.451523375079384,Sandy,Coastal,920.7107129461737,1,59.63319847351487,3.7324345772496574,11.779204239374197,1362.0263957180352,0.4143901489974308,0.6718656042198669,High,1
479.5291853803685,197.33373489095135,5.201837071192428,6.873004313019361,Sandy,Hilly,1381.0018197506818,0,57.16503500300058,0.5219179139746063,10.08169490697626,2166.6618441254386,8.041725610191934,0.5477318939473897,Medium,0
560.7699869993115,304.5710658882141,4.549204556255012,9.720502439118778,Rocky,Semi-Arid,962.6573199803319,1,66.20227036685144,3.3913263741594197,2.2168190402934966,1559.134417640913,11.381697442440032,0.5304484676868712,Medium,0
475.70524217849555,371.9053935376738,2.5432938879830664,2.644495764494695,Laterite,Coastal,632.3522946442131,1,79.72176419956115,1.551836872488831,9.940474963608029,1542.0659652613674,7.130164555744544,0.5026117014193948,Medium,0
432.6527576417639,86.09358551074328,1.9634288313881987,5.005897284546958,Sandy,Plains,1347.1666546311026,4,65.47044625293908,0.6438106035880543,8.934278988909309,866.4059954080745,1.9502048271699182,0.45577139752308954,Medium,0
404.83444566160665,315.95772254048177,1.8861626612230085,6.6367737028283385,Sandy,Plateau,974.3141492337646,5,64.67479857990746,0.9933144065259711,12.817860517292141,1080.5997684607757,1.536355994009686,0.24968067014759462,Low,0
228.2217014448859,391.8921845145601,4.087147214988977,11.096681111296533,Laterite,Hilly,1236.643591349589,0,45.76202630996824,7.876143247600291,7.550858186914019,1698.19019331042,5.000480435610093,0.5657775860848091,Medium,1
342.02336874079367,230.18796532439563,2.7311588586424587,6.860510256620326,Loamy,Coastal,526.0851401078,2,39.47681540592606,1.4554623437597594,3.130297886758168,1605.4599067814079,1.3147560300978454,0.5574400162008853,Medium,1
380.90418435603186,364.08407345447006,7.56540656164101,8.350164013555439,Sandy,Plateau,1263.5647013650762,1,61.06847450104667,2.7974297685478886,5.741776217701547,899.0620784317967,2.859509090345264,0.5227072758653505,Medium,0
608.5683339328374,617.7585333367064,8.30824101524543,5.231263012191617,Loamy,Plateau,1274.1112464404696,1,55.761861886772785,1.4263412162623583,17.171492241035487,2368.2712753040905,5.944327808684937,0.5772516762797493,Medium,1
501.5427434352692,267.47886484157294,0.7480198417418638,8.460526206902474,Clayey,Plains,1001.4185005247874,0,63.52401760957633,1.0219228424726798,6.936772740407681,1097.8191145786923,2.0120924351163434,0.35563603083865625,Medium,0
185.5439766955899,327.19684600063886,0.5858119071226029,12.03171877892337,Loamy,Semi-Arid,617.5772699665761,1,50.64495503747333,3.5017319054283838,13.166510822379188,1785.8160020089053,2.8242369041359123,0.49960122385216854,Medium,0
498.61259540921924,191.43314996063302,3.981345778905614,9.986580075022342,Rocky,Plains,883.8969099505858,3,74.83504371227531,4.149224049051745,1.1480889538582417,1330.7631121452648,2.6825798457818935,0.34881045696004176,Low,0
392.2376579375525,301.75013951224605,1.4337101900477804,6.755632036666362,Laterite,Coastal,1113.9519015333854,0,43.64587402462251,0.164129063511262,9.979750262844536,1427.9979564481512,3.7029364897710497,0.24672560379390654,Low,0
348.46169995410617,335.23259499787645,0.07498127833370534,9.026472541796409,Sandy,Plains,982.0995069777867,2,55.64787617208377,0.7195871301192609,0.33320584550766164,1030.1783268215095,6.731773570270107,0.38741190224057126,Medium,0
541.7514433261301,303.38108083241656,8.78004421302336,8.732550863821636,Sandy,Hilly,1110.3789583377174,3,53.303803674796285,1.55983189674482,8.350951469598913,1301.188643583725,9.149179155597533,0.6670672658634738,High,1
604.6499283743926,157.6365616349372,1.0293914603250125,8.519763015091828,Rocky,Coastal,1254.2860676785167,0,71.17237444431238,0.8371557198501026,4.297863090680037,425.52605946216954,6.56322590925351,0.27826346262963514,Low,0
589.6920178674297,304.7634125590541,10.596144302837905,10.335860082581227,Rocky,Coastal,673.0436713198276,1,55.22658812308474,3.367206039542481,3.3775258783035405,1752.0412369824896,0.1590978045548242,0.7132210766872508,High,1
324.11737151660424,455.46351264611644,5.0553788920864084,10.3134331115124,Laterite,Plateau,495.7235326639513,0,51.063851258051145,0.2681060625379283,2.7850429908601777,1576.01463657868,13.628826857016527,0.4240242649697404,Medium,0
403.6181436223178,333.83629174174325,5.752936550974281,6.618524209375347,Clayey,Hilly,886.8614195197154,2,58.96842833699262,3.5166768936051946,6.930838021669575,2131.5829321662077,5.222010136628796,0.5383637096334456,Medium,0
499.6895147105346,395.4384626886209,0.8998883672693565,8.925637184433308,Sandy,Plains,784.5898943955463,4,48.53233253674073,2.116482230247678,0.0,1238.3376330094625,15.172887444613341,0.6367776117708849,Medium,1
596.3317690683539,251.55856359848468,1.0673078432088992,5.850715236520619,Rocky,Plains,1175.0462446046527,2,57.732742199810964,0.7515203695311017,0.8038042576180109,702.9277755861718,19.92417094435137,0.6469534934437078,Medium,1
378.1238643232065,369.98802873084526,2.9464552915220774,4.230782811053267,Rocky,Plateau,523.9255636194172,2,56.443052579118614,0.9290332765611405,8.468144856634499,1948.2573471685437,3.7849429706857967,0.5601716968712737,Medium,1
422.1511535004274,313.5121405859831,0.7554509074271751,6.19151873288804,Laterite,Plateau,1257.1336559621877,1,92.67071985700858,0.44438406883403747,0.0,1068.0698532936528,14.887802336422563,0.36349695039226404,Medium,0
284.0497538990958,165.89071243753216,1.457859067824727,6.771165544781252,Clayey,Semi-Arid,1373.7642383413681,2,52.45015562769626,0.6404621804184095,0.3918695238310832,50.0,2.728426621754008,0.5939252422240994,Medium,1
270.5690063878994,318.2225205758649,1.5512619990368333,2.0152570324660237,Clayey,Plateau,900.1067374918015,2,56.92748144571211,2.7791695800322063,16.933312581092803,1450.7724564381822,1.8096982714754344,0.3149698806511858,Low,0
571.8788733591297,160.99640038716274,0.695651714037818,9.58099767825016,Loamy,Semi-Arid,921.2576439534565,1,60.61785518104941,1.0371223624036752,15.856164441782841,1668.4615640662876,0.4588911025940516,0.31272157180896243,Low,0
653.4360042856234,204.05436701382496,0.9185726795618658,0.5,Loamy,Plains,631.3587245694464,3,61.2778605298639,2.5588201207630377,3.8375913731760436,1809.9079055801526,3.607023899149177,0.28179473908895586,Low,0
439.19848176294994,302.7193968750849,6.215101705679571,15.144450818458964,Clayey,Coastal,710.0686853590768,1,70.51797420001199,1.5878895066196035,9.645396822930532,749.2682569990695,7.001744082259366,0.7050510476602491,High,1
600.5299346838036,315.6693128056149,0.731827135858969,11.505637401388956,Sandy,Plains,757.0821617740107,1,81.05505693868339,0.3454046549676604,3.8799390760163677,1455.1479115021682,22.59084965435028,0.4687993272509787,Medium,0
504.24540375714514,137.2921041907445,0.11548061205641497,6.216973827483059,Loamy,Semi-Arid,1405.029023743276,0,48.3873591096047,1.5208384431082933,4.091316045244705,1489.9953369319617,4.420203384971239,0.3162879835503187,Low,0
353.2320368092314,406.47829254194517,3.970041571994026,7.02827908169132,Loamy,Plains,874.8452249662291,0,63.26375697702773,3.1075319170529907,0.0,1508.6474411039544,7.956273884104543,0.6318622846579418,Medium,1
504.20934082626206,348.64075339605677,14.915993348908167,7.908915620761849,Loamy,Semi-Arid,437.23946517599705,2,56.02705779991098,0.7773914231065854,15.643727469696994,900.3102092428279,13.588681861735944,0.6442279255228427,Medium,1
680.7054849698955,195.43258772669395,1.6091634930439471,5.232518836033174,Laterite,Plateau,989.3740197392012,0,61.964125477736076,2.297583490954744,10.772836741563275,1377.651370931317,4.700864662673031,0.5034689413345965,Medium,0
444.62609413350725,95.48982442609895,0.5052277084595018,7.577857442760809,Loamy,Plains,1189.2015436177967,4,71.32448318890627,0.4882572199183719,11.712067276270318,1759.3504759151042,1.094639420639874,0.23449522707043394,Low,0
684.6965483721009,262.6114505102282,3.3794849315530855,6.568000066895017,Loamy,Semi-Arid,891.1060207374418,3,77.53200037778285,0.3208351135616978,10.66173600997227,260.16219278099686,11.311481109944303,0.45642327285024625,Medium,0
80.0,226.4867543366608,9.472943269682744,6.717181848307102,Laterite,Semi-Arid,1414.2247039044464,2,68.49571348384009,0.9826090871603282,7.0042982763643975,1193.097478341428,5.122342662028692,0.5276971849853781,Medium,0
573.2853756562836,293.5768548463627,6.131051719733125,7.544383190441916,Sandy,Plains,1172.1280335430642,2,61.78375288498246,1.084581496349369,5.571516481421654,1701.1755014656542,8.525594332501477,0.4112518259954605,Medium,0
463.05706023572566,236.426000661332,3.8969069868277955,3.0594166049380167,Rocky,Plains,532.8049445392512,2,70.31605660506655,3.14893044902808,7.827037461678506,2006.5660709896151,6.446057811709027,0.39966138909133075,Medium,0
405.14889743011986,39.10517671059881,1.5136756836829006,7.118709172400944,Clayey,Coastal,706.9985156612593,2,47.90324392801092,1.35593036862807,15.328419188482652,1974.6955684601357,0.37787845957780597,0.3241657400961739,Low,0
463.76411648032536,233.398367403861,3.1224979947438025,7.4903432398524314,Rocky,Plateau,979.1791984986131,4,49.290563558266584,0.18639453389476218,8.115326105410261,1672.3449797989983,1.1115830244918954,0.32025013215101034,Low,0
151.8646628098661,243.32570667180244,0.38271829382576367,7.386548864067743,Loamy,Plateau,316.8337666906874,2,60.02135063166508,2.21126526492968,17.70548156211275,2133.7682038754897,2.023333027097655,0.516058448375892,Medium,0
417.0492168243732,356.039322972887,4.544576609945139,6.352507733691537,Loamy,Coastal,1017.7248581147151,0,71.96531567393504,1.3936347049169178,4.115346407342688,1687.964575022734,2.0103850582243035,0.24790995020746046,Low,0
503.56688572676194,196.21603904667404,5.16533360765521,10.413573327908114,Loamy,Plateau,283.4461504608731,1,54.452577601494994,0.8864528577352255,0.5498523922188197,50.0,10.965477903924453,0.45129517186068957,Medium,0
671.6841067112274,481.44096080470797,13.413244550469678,5.939042335355347,Laterite,Plateau,1258.2017094475784,3,55.715057514525284,3.5653066973679812,3.3902870282001656,975.1791367975196,5.471392761048086,0.4969996851622523,Medium,0
372.2594672589529,50.60313392178915,1.206568833127009,7.681977720469571,Sandy,Semi-Arid,1217.545789677098,1,34.21121897598662,0.3689198867838185,7.200407506483903,1913.3806368190762,0.5223431946346047,0.3818247263914926,Medium,0
328.72595956602186,437.3400997363149,0.07451545539990169,10.891892601776636,Loamy,Hilly,1076.6734763202749,3,86.65975017844485,5.377439934144446,14.943952578460248,945.1772835374712,2.93828599825631,0.681217508831704,High,1
374.7364434623195,253.08172349462743,3.155184157797155,6.761871579939063,Clayey,Plains,663.442572476691,1,55.24077479960889,0.8944274691169225,5.576480624515808,1849.8120997123724,4.876054686343752,0.5963290424120176,Medium,1
587.3103176553111,383.15018468122673,4.907471693594441,7.643389802402654,Rocky,Semi-Arid,959.5709886147387,2,30.0,1.3594483700997468,0.7096824410874625,1586.9613239523333,1.7381271358859864,0.3671022181180045,Medium,0
499.31266644895265,289.576178087048,6.250359978208056,6.710846091055309,Sandy,Plateau,720.3178793698728,2,60.00534485572161,5.826397336975908,8.065193978321414,2141.5689198029827,0.24389390770296748,0.306472349985325,Low,0
370.53596943494415,416.7466643230563,0.861390737942028,10.712109380690798,Loamy,Plains,539.2146528924768,0,63.67450940865766,3.1510505640854363,14.108992985322026,983.6993878489693,2.8707676642572046,0.614617033312892,Medium,1
526.9901149670034,233.51656425366264,1.2139065785328527,6.226826315241114,Clayey,Plains,781.4399458800062,0,55.24015538198209,0.16985694013892044,7.977730092716511,282.06267650366567,3.710341406355867,0.47854775582379905,Medium,0
464.56163240220604,148.16554897866254,2.8746060772353186,10.850063731864616,Loamy,Coastal,1144.3929377722334,3,47.07773425919159,1.8995980723592714,9.008625106774424,1094.2584354110502,14.108442886697894,0.3210501258425126,Low,0
595.2967485799334,450.46051447252756,1.6054988007986806,6.689236316058806,Clayey,Hilly,915.3349674911163,1,68.77387292788046,0.817497385541974,7.864784911410448,488.28623788170864,14.339728234688554,0.3839777619476914,Medium,0
344.69203591839715,266.38232249414307,7.879092088958287,4.42162082965595,Sandy,Coastal,1407.7484734470481,0,67.39781368410993,1.5625927524848433,6.9471859092807176,969.2677796207431,4.16371469688348,0.5600425528315913,Medium,1
400.8506780103348,306.5870168349053,2.5679927547482815,9.038119511722364,Rocky,Coastal,1168.023188818096,1,64.31263903915188,2.9888292297033354,20.000950606036668,50.0,3.826213054444602,0.6961915013609749,High,1
391.1837770301764,428.1702296853754,6.42933339636779,6.0859964987330315,Rocky,Plateau,1130.5417848669665,2,48.82921939475072,1.5081487364882158,14.56815523118869,1208.5279431745694,6.138280990121952,0.37103104804083614,Medium,0
230.4727577801822,156.16537094866783,3.4759091108020153,8.861502697297489,Laterite,Semi-Arid,336.8757076940386,0,50.69494904657996,0.1620741966004015,17.369554786402325,1416.8672140118147,1.7914395314282405,0.5574769205272095,Medium,1
494.4180415596864,351.4589077167109,5.932809760002111,0.5,Sandy,Hilly,800.1945144456525,1,53.79458836543286,1.6609584978149248,22.423604234459248,1445.6780833286577,2.018832521937181,0.41920047075794,Medium,0
489.1582908269834,209.2126292244531,1.617900312580341,7.015615785684839,Laterite,Hilly,527.4696563480302,1,53.0263414454341,0.1,14.432226958353578,1694.6569201162015,0.015366775566530507,0.48288109996505857,Medium,0
450.76701849636913,264.13967732267537,7.121299304944032,5.6211841037275585,Laterite,Plains,835.9489921316335,0,65.50449107064588,0.9423452784824975,5.646505810824792,1361.0457564324936,0.4886392973999495,0.2723521349451612,Low,0
414.811929993728,288.6734758461147,1.2839755538837025,3.810223940406166,Laterite,Plateau,657.3533566268951,2,53.26194972820007,1.4303215648535155,12.41477404926913,876.6775393802402,1.1797665712535002,0.47694023473534836,Medium,0
237.69438869243785,99.97337662636767,3.1595029736052482,5.340276994480602,Rocky,Plains,767.8382664297214,2,46.600557702474845,2.276380418928629,17.556006332830947,1826.528809090331,6.139460717222244,0.4270342682949699,Medium,0
386.90320158519614,186.53955486154783,0.9632301457336607,5.278890567122046,Laterite,Plains,1271.4069563308476,0,63.0783739213358,1.5524045852819819,10.668704323408019,1556.471533766805,1.4345497159305325,0.31027955833250287,Low,0
398.59282252098456,442.1287470895767,2.5814416718605946,6.856042615448256,Rocky,Coastal,1066.3374751520419,1,86.51939988610616,0.36258622784099637,6.274478249190573,1167.2122192292213,0.794876281444529,0.013960416639120876,Low,0
329.6584096167572,386.34294263017546,1.5319302383300448,2.898020616145132,Sandy,Hilly,1252.4900501435723,1,48.55800746720058,5.921194780751901,14.868604811420667,1146.0637946050272,5.74743955708949,0.6719030020958896,High,1
425.80714325009865,272.4832507207318,1.24082024899054,7.948821340779141,Sandy,Coastal,339.760911844405,2,49.48528657420542,2.3114931380516675,1.6315709797158258,889.2203950051135,6.329008404289629,0.2634816714267268,Low,0
510.6076285221808,309.17481502154715,13.643175285566842,11.098644355617363,Laterite,Plateau,920.2911438154822,0,56.53152418250112,0.8386691583508804,8.707266985473709,1846.8297093054184,0.3691663694021773,0.7148356716888411,High,1
732.9278851815795,244.69089932362508,0.6977664474159977,7.842785490843479,Sandy,Semi-Arid,1238.3467434888103,0,67.07582728762986,7.43516983626858,11.794264374356239,1219.0021562101272,8.894138453664281,0.43683266809332083,Medium,0
476.18667192477585,442.79000629935786,6.191976151444322,9.426965827687027,Clayey,Hilly,1427.2035702105045,3,64.78859210563856,4.712350866699074,7.4615966545294485,1641.7807197256907,5.590818617741286,0.5299216488663177,Medium,0
488.6325586084147,255.95769066470032,16.58212016123718,10.283687363841388,Sandy,Plains,358.16906360762744,0,56.58174875672658,0.3407566566738217,11.127512125231625,201.23557034752162,3.0356797085825318,0.7527589634131512,High,1
438.83311263507494,307.8210510561818,0.08040874229664095,10.709468536552532,Rocky,Plains,776.9807273435905,1,52.76692777181688,2.3440018579707336,11.262545776832603,1273.5206157347911,24.511937339998532,0.6705341296202333,High,1
162.18431770514377,417.5236172970478,4.802944379731172,12.610416078463917,Sandy,Plains,1261.979335901667,0,83.1914129652835,1.8065045023960284,10.800293236620925,1342.9355283992259,0.061510335990624,0.3636385437896454,Medium,0
446.02291868261744,186.71542181849122,1.166288143869618,5.502394005172209,Loamy,Hilly,832.7025905159942,2,71.72730148051922,0.4712287010738823,7.057609216737735,616.1999688018838,4.722792240728186,0.40273795214661917,Medium,0
459.034531491154,467.05470213962724,0.1653210960575131,4.84454804451665,Clayey,Hilly,581.3538140405967,0,78.82273066622176,0.5849539271324196,5.9854142611718055,829.4305384301153,1.044002187748476,0.32060053281577744,Low,0
819.4863168727929,96.34463083079478,2.0626128912834516,9.350396944974204,Laterite,Plains,357.5002875263973,1,66.43449843900619,1.8251074648316314,7.423077554735752,1576.3786864939095,2.396893163051949,0.30890847407890293,Low,0
421.14585528283163,475.55705573353583,10.946898246870404,9.1247986589722,Loamy,Semi-Arid,567.9544628678916,2,56.87849663859481,0.8526293897001226,1.1415338385277547,1502.910611548651,0.8576978624425757,0.5416913046174605,Medium,0
495.2321013500419,235.27892992576307,0.0473394030261682,9.327025898847069,Laterite,Semi-Arid,308.8844160026948,2,62.78493093879023,3.961735133100165,14.880880198011617,1349.7969025757425,6.619599829159702,0.6035905257680662,Medium,1
444.7932345442135,250.8761502609662,3.5458180853658976,12.667847362750756,Clayey,Plains,920.461159891909,1,79.67982308540712,0.22627375009132164,10.705757567752798,1851.2173553063637,3.0806902951765003,0.7553377035849586,High,1
274.69829435707015,53.19877945804686,2.783776181332125,7.034109726395482,Clayey,Semi-Arid,1213.7085650225308,1,64.16635204575726,5.398284924330892,8.842932761741585,1487.2469043863762,25.74193799773759,0.5578472231972103,Medium,1
621.4234221772531,225.42463391467686,8.266390772549745,8.278469678938555,Clayey,Plains,458.6588343819886,3,37.38016875107573,4.039289919026367,4.612948187348227,1902.7650233111954,6.3652484640175535,0.48014449682955257,Medium,0
562.7899549030161,155.22321627677388,0.3509631442286657,4.0588352455495755,Rocky,Plains,990.2054094238684,2,74.82808783849822,2.951945299080353,8.644415679818076,747.379853297896,14.957740630652292,0.42795718042657654,Medium,0
568.654792056457,207.08243855518327,4.576858135193635,13.405963371927873,Loamy,Coastal,1195.8448603060533,0,75.96241957596729,0.6700768417963632,8.5437525692461,1320.0430798907212,1.653155060927483,0.4876130132238759,Medium,0
313.59188178078915,263.52268410533446,4.55910859825726,5.990365236372667,Clayey,Plains,899.0520856030777,2,72.84738863368321,2.761260119440406,5.82230402932993,1249.0900173088387,2.3032556112899902,0.46765525379937123,Medium,0
660.4191466404149,394.93499373674865,4.423514702463703,6.07535221551751,Loamy,Semi-Arid,336.2569967789641,2,41.88760323780648,1.270772981783548,13.250462273782343,593.8720985056148,2.702921451916208,0.33815523502724093,Low,0
239.72234058115788,304.9124021680751,11.41238446694997,5.959750326975271,Loamy,Hilly,1035.1740441318761,0,62.642574703546515,2.209813498824329,2.347591815172006,2088.0467581504904,10.940058650572832,0.2029434935336772,Low,0
538.0285640700406,316.92119840813365,6.928400731535713,5.0653124240669865,Sandy,Hilly,880.8735693324354,1,70.3045838636662,0.8244997307137963,3.4472221609723466,971.6348519500453,1.4270748861799734,0.46461147497760175,Medium,0
